symbol,name,industry,exchange,sic,quandl_price_code,quandl_ratios_code,quandl_wiki_code
GWW,"W.W. Grainger","Electrical Equipment",NYSE,3600,GOOG/NYSE_GWW,DMDRN/GWW_ALLFINANCIALRATIOS,WIKI/GWW
GXP,"Great Plains Energy Inc","Electric Util. (Central)",NYSE,4912,GOOG/NYSE_GXP,DMDRN/GXP_ALLFINANCIALRATIOS,WIKI/GXP
GY,"Gencorp Inc.","Diversified Co.",NYSE,9913,GOOG/NYSE_GY,DMDRN/GY_ALLFINANCIALRATIOS,WIKI/GY
GYRO,"Gyrodyne Company Of America","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_GYRO,DMDRN/GYRO_ALLFINANCIALRATIOS
H,"Hyatt Hotels Corp.",Publishing,NYSE,2700,GOOG/NYSE_H,DMDRN/H_ALLFINANCIALRATIOS,WIKI/H
HA,"Hawaiian Holdings","Air Transport",NASDAQ,4510,GOOG/NASDAQ_HA,DMDRN/HA_ALLFINANCIALRATIOS,WIKI/HA
HABC,"Habersham Bancorp Inc",Bank,PINK,,GOOG/PINK_HABC,DMDRN/HABC_ALLFINANCIALRATIOS
HAE,"Haemonetics Corp.","Medical Supplies",NYSE,8060,GOOG/NYSE_HAE,DMDRN/HAE_ALLFINANCIALRATIOS,WIKI/HAE
HAFC,"Hanmi Financial Corp.",Bank,NASDAQ,6000,GOOG/NASDAQ_HAFC,DMDRN/HAFC_ALLFINANCIALRATIOS,WIKI/HAFC
HAIN,"The Hain Celestial Group","Food Processing",NASDAQ,2000,GOOG/NASDAQ_HAIN,DMDRN/HAIN_ALLFINANCIALRATIOS,WIKI/HAIN
HAL,"Halliburton Company","Oilfield Services/Equip.",NYSE,3533,GOOG/NYSE_HAL,DMDRN/HAL_ALLFINANCIALRATIOS,WIKI/HAL
HALL,"Hallmark Financial Services","Insurance (Prop/Cas.)",NASDAQ,6330,GOOG/NASDAQ_HALL,DMDRN/HALL_ALLFINANCIALRATIOS,WIKI/HALL
HALO,"Halozyme Therapeutics",Drug,NASDAQ,2834,GOOG/NASDAQ_HALO,DMDRN/HALO_ALLFINANCIALRATIOS,WIKI/HALO
HAMP,"Hampshire Group Ltd.",Apparel,PINK,2300,GOOG/PINK_HAMP,DMDRN/HAMP_ALLFINANCIALRATIOS
HAR,"Harman International Industries Inc.",Electronics,NYSE,3670,GOOG/NYSE_HAR,DMDRN/HAR_ALLFINANCIALRATIOS,WIKI/HAR
HARL,"Harleysville Savings Bank",Thrift,NASDAQ,6120,GOOG/NASDAQ_HARL,DMDRN/HARL_ALLFINANCIALRATIOS
HAS,Hasbro,Recreation,NASDAQ,7900,GOOG/NASDAQ_HAS,DMDRN/HAS_ALLFINANCIALRATIOS,WIKI/HAS
HAST,"Hastings Entertainment","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_HAST,DMDRN/HAST_ALLFINANCIALRATIOS
HAUP,"Hauppauge Digital",Electronics,NASDAQ,3670,GOOG/NASDAQ_HAUP,DMDRN/HAUP_ALLFINANCIALRATIOS
HAYN,"Haynes International","Metal Fabricating",NASDAQ,3400,GOOG/NASDAQ_HAYN,DMDRN/HAYN_ALLFINANCIALRATIOS,WIKI/HAYN
HBAN,"Huntington Bancshares Inc.","Bank (Midwest)",NASDAQ,6001,GOOG/NASDAQ_HBAN,DMDRN/HBAN_ALLFINANCIALRATIOS,WIKI/HBAN
HBC,"HSBC Holdings Plc","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HBC,DMDRN/HBC_ALLFINANCIALRATIOS
HBCP,"Home Bancorp",Thrift,NASDAQ,6120,GOOG/NASDAQ_HBCP,DMDRN/HBCP_ALLFINANCIALRATIOS,WIKI/HBCP
HBHC,"Hancock Holding Company","Bank (Midwest)",NASDAQ,6001,GOOG/NASDAQ_HBHC,DMDRN/HBHC_ALLFINANCIALRATIOS,WIKI/HBHC
HBI,"Hanesbrands Inc.","Retail Building Supply",NYSE,5211,GOOG/NYSE_HBI,DMDRN/HBI_ALLFINANCIALRATIOS,WIKI/HBI
HBIO,"Harvard Bioscience",Drug,NASDAQ,2834,GOOG/NASDAQ_HBIO,DMDRN/HBIO_ALLFINANCIALRATIOS,WIKI/HBIO
HBKS,"Heritage Bankshares Inc/VA",Bank,PINK,6000,GOOG/PINK_HBKS,DMDRN/HBKS_ALLFINANCIALRATIOS
HBNC,"Horizon Bancorp [In]",Bank,NASDAQ,6000,GOOG/NASDAQ_HBNC,DMDRN/HBNC_ALLFINANCIALRATIOS,WIKI/HBNC
HBNK,"Hampden Bancorp",Thrift,NASDAQ,6120,GOOG/NASDAQ_HBNK,DMDRN/HBNK_ALLFINANCIALRATIOS
HBOS,"Heritage Financial Group",Thrift,NASDAQ,6120,GOOG/NASDAQ_HBOS,DMDRN/HBOS_ALLFINANCIALRATIOS
HBPC,"Helix Biopharma Corp",Biotechnology,PINK,2830,GOOG/PINK_HBPC,DMDRN/HBPC_ALLFINANCIALRATIOS
HBPI,"Huttig Building Products Inc","Building Materials",PINK,3200,GOOG/PINK_HBPI,DMDRN/HBPI_ALLFINANCIALRATIOS
HBRM,"Herborium Group Inc",Computers/Peripherals,PINK,3573,GOOG/PINK_HBRM,DMDRN/HBRM_ALLFINANCIALRATIOS
HBTC,"Harbourton Capital Group Inc","Financial Svcs. (Div.)",PINK,6100,GOOG/PINK_HBTC,DMDRN/HBTC_ALLFINANCIALRATIOS
HCA,"Hca Holdings Inc. Common Stock","Medical Services",NYSE,8000,GOOG/NYSE_HCA,DMDRN/HCA_ALLFINANCIALRATIOS,WIKI/HCA
HCBC,"High Country Bancorp Inc",Thrift,PINK,6120,GOOG/PINK_HCBC,DMDRN/HCBC_ALLFINANCIALRATIOS
HCBK,"Hudson City Bancorp",Thrift,NASDAQ,6120,GOOG/NASDAQ_HCBK,DMDRN/HCBK_ALLFINANCIALRATIOS,WIKI/HCBK
HCBN,"HCB Financial",Thrift,PINK,6120,GOOG/PINK_HCBN,DMDRN/HCBN_ALLFINANCIALRATIOS
HCC,"Hcc Insurance Holdings","Insurance (Prop/Casualty",NYSE,6330,GOOG/NYSE_HCC,DMDRN/HCC_ALLFINANCIALRATIOS,WIKI/HCC
HCCI,"Heritage-Crystal Clean",Environmental,NASDAQ,4953,GOOG/NASDAQ_HCCI,DMDRN/HCCI_ALLFINANCIALRATIOS,WIKI/HCCI
HCFL,"Home City Financial Corp.",Thrift,PINK,6120,GOOG/PINK_HCFL,DMDRN/HCFL_ALLFINANCIALRATIOS
HCI,"Homeowners Choice Inc","Insurance (Prop/Cas.)",NYSE,6330,GOOG/NYSE_HCI,DMDRN/HCI_ALLFINANCIALRATIOS,WIKI/HCI
HCII,"Homeowners Choice","Insurance (Prop/Cas.)",NASDAQ,6330,GOOG/NASDAQ_HCII,DMDRN/HCII_ALLFINANCIALRATIOS
HCKT,"The Hackett Group",E-Commerce,NASDAQ,7372,GOOG/NASDAQ_HCKT,DMDRN/HCKT_ALLFINANCIALRATIOS,WIKI/HCKT
HCLP,"Hi-Crush Partners Lp","Chemical (Specialty)",NYSE,2820,GOOG/NYSE_HCLP,DMDRN/HCLP_ALLFINANCIALRATIOS
HCN,"Health Care REIT",R.E.I.T.,NYSE,6720,GOOG/NYSE_HCN,DMDRN/HCN_ALLFINANCIALRATIOS,WIKI/HCN
HCOM,"Hawaiian Telcom Hold","Telecom. Utility",NASDAQ,4810,GOOG/NASDAQ_HCOM,DMDRN/HCOM_ALLFINANCIALRATIOS,WIKI/HCOM
HCP,Hcp,R.E.I.T.,NYSE,6720,GOOG/NYSE_HCP,DMDRN/HCP_ALLFINANCIALRATIOS,WIKI/HCP
HCSG,"Healthcare Services Group","Industrial Services",NASDAQ,7300,GOOG/NASDAQ_HCSG,DMDRN/HCSG_ALLFINANCIALRATIOS,WIKI/HCSG
HD,"Home Depot","Retail Building Supply",NYSE,5211,GOOG/NYSE_HD,DMDRN/HD_ALLFINANCIALRATIOS,WIKI/HD
HDLM,"Handleman Co.",Recreation,PINK,7900,GOOG/PINK_HDLM,DMDRN/HDLM_ALLFINANCIALRATIOS
HDNG,Hardinge,Machinery,NASDAQ,3500,GOOG/NASDAQ_HDNG,DMDRN/HDNG_ALLFINANCIALRATIOS,WIKI/HDNG
HDRX,"Hendrx Corp",Environmental,PINK,4953,GOOG/PINK_HDRX,DMDRN/HDRX_ALLFINANCIALRATIOS
HDSN,"Hudson Technologies",Environmental,NASDAQ,,GOOG/NASDAQ_HDSN,DMDRN/HDSN_ALLFINANCIALRATIOS
HDVTY,"Henderson Investments Ltd",R.E.I.T.,PINK,6720,GOOG/PINK_HDVTY,DMDRN/HDVTY_ALLFINANCIALRATIOS
HDY,"Hyperdynamics Corp.","Computer Software/Svcs",NYSE,3579,GOOG/NYSE_HDY,DMDRN/HDY_ALLFINANCIALRATIOS
HE,"Hawaiian Electric Industries","Electric Utility (West)",NYSE,4913,GOOG/NYSE_HE,DMDRN/HE_ALLFINANCIALRATIOS,WIKI/HE
HEAT,"Smartheat Inc.","Electrical Equipment",NASDAQ,3600,GOOG/NASDAQ_HEAT,DMDRN/HEAT_ALLFINANCIALRATIOS
HEB,"Hemispherx Biopharma",Drug,AMEX,2834,GOOG/AMEX_HEB,DMDRN/HEB_ALLFINANCIALRATIOS
HEDYY,"Head N V",Recreation,PINK,7900,GOOG/PINK_HEDYY,DMDRN/HEDYY_ALLFINANCIALRATIOS
HEES,"H&E Equipment Services",Machinery,NASDAQ,3500,GOOG/NASDAQ_HEES,DMDRN/HEES_ALLFINANCIALRATIOS,WIKI/HEES
HEI,"Heico Corp.",Aerospace/Defense,NYSE,3720,GOOG/NYSE_HEI,DMDRN/HEI_ALLFINANCIALRATIOS,WIKI/HEI
HEII,"HEI INC",Electronics,PINK,3670,GOOG/PINK_HEII,DMDRN/HEII_ALLFINANCIALRATIOS
HEK,"Heckmann Corp.","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HEK,DMDRN/HEK_ALLFINANCIALRATIOS
HELE,"Helen Of Troy Limited",Toiletries/Cosmetics,NASDAQ,2844,GOOG/NASDAQ_HELE,DMDRN/HELE_ALLFINANCIALRATIOS,WIKI/HELE
HEOP,"Heritage Oaks Bancorp",Bank,NASDAQ,6000,GOOG/NASDAQ_HEOP,DMDRN/HEOP_ALLFINANCIALRATIOS,WIKI/HEOP
HEP,"Holly Energy Partners L.P.","Oilfield Svcs/Equip.",NYSE,3533,GOOG/NYSE_HEP,DMDRN/HEP_ALLFINANCIALRATIOS
HERC,"H.E.R.C. Products Inc","Water Utility",PINK,4941,GOOG/PINK_HERC,DMDRN/HERC_ALLFINANCIALRATIOS
HERO,"Hercules Offshore","Oilfield Svcs/Equip.",NASDAQ,3533,GOOG/NASDAQ_HERO,DMDRN/HERO_ALLFINANCIALRATIOS,WIKI/HERO
HES,"Hess Corp.","Petroleum (Integrated)",NYSE,2900,GOOG/NYSE_HES,DMDRN/HES_ALLFINANCIALRATIOS,WIKI/HES
HEWA,"HealthWarehouse.com Inc",Computers/Peripherals,PINK,3573,GOOG/PINK_HEWA,DMDRN/HEWA_ALLFINANCIALRATIOS
HF,Hff,"Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HF,DMDRN/HF_ALLFINANCIALRATIOS,WIKI/HF
HFBA,"HFB Financial Corp",Thrift,PINK,6120,GOOG/PINK_HFBA,DMDRN/HFBA_ALLFINANCIALRATIOS
HFBC,"Hopfed Bancorp",Bank,NASDAQ,6000,GOOG/NASDAQ_HFBC,DMDRN/HFBC_ALLFINANCIALRATIOS
HFBL,"Home Federal Bancorp Inc. Of Louisiana",Thrift,NASDAQ,6120,GOOG/NASDAQ_HFBL,DMDRN/HFBL_ALLFINANCIALRATIOS
HFC,"Hollyfrontier Corp","Petroleum (Integrated)",NYSE,2900,GOOG/NYSE_HFC,DMDRN/HFC_ALLFINANCIALRATIOS,WIKI/HFC
HFFC,"Hf Financial",Thrift,NASDAQ,,GOOG/NASDAQ_HFFC,DMDRN/HFFC_ALLFINANCIALRATIOS
HFWA,"Heritage Financial Corp.",Bank,NASDAQ,6000,GOOG/NASDAQ_HFWA,DMDRN/HFWA_ALLFINANCIALRATIOS,WIKI/HFWA
HGAT,"HealthGate Data Corp",Internet,PINK,7370,GOOG/PINK_HGAT,DMDRN/HGAT_ALLFINANCIALRATIOS
HGCO,"Hunt Global Resources Inc.",Publishing,PINK,2700,GOOG/PINK_HGCO,DMDRN/HGCO_ALLFINANCIALRATIOS
HGG,Hhgregg,"Retail (Special Lines)",NYSE,5600,GOOG/NYSE_HGG,DMDRN/HGG_ALLFINANCIALRATIOS,WIKI/HGG
HGMG,"Hastings Mfg Co","Auto Parts",PINK,3716,GOOG/PINK_HGMG,DMDRN/HGMG_ALLFINANCIALRATIOS
HGR,"Hanger Orthopedic Group","Medical Services",NYSE,8000,GOOG/NYSE_HGR,DMDRN/HGR_ALLFINANCIALRATIOS,WIKI/HGR
HGT,"Hugoton Royalty Trust","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_HGT,DMDRN/HGT_ALLFINANCIALRATIOS
HH,"Hooper Holmes","Healthcare Info Systems",AMEX,7375,GOOG/AMEX_HH,DMDRN/HH_ALLFINANCIALRATIOS
HHS,Harte-Hanks,Advertising,NYSE,7310,GOOG/NYSE_HHS,DMDRN/HHS_ALLFINANCIALRATIOS,WIKI/HHS
HHSE,"Hanover House Inc",Publishing,PINK,2700,GOOG/PINK_HHSE,DMDRN/HHSE_ALLFINANCIALRATIOS
HI,"Hillenbrand Inc","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HI,DMDRN/HI_ALLFINANCIALRATIOS,WIKI/HI
HIBB,"Hibbett Sports",Recreation,NASDAQ,7900,GOOG/NASDAQ_HIBB,DMDRN/HIBB_ALLFINANCIALRATIOS,WIKI/HIBB
HICKA,"Hickok Inc",Electronics,PINK,3670,GOOG/PINK_HICKA,DMDRN/HICKA_ALLFINANCIALRATIOS
HIFS,"Hingham Institution For Savings",Thrift,NASDAQ,6120,GOOG/NASDAQ_HIFS,DMDRN/HIFS_ALLFINANCIALRATIOS,WIKI/HIFS
HIG,"Hartford Financial Services Group","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HIG,DMDRN/HIG_ALLFINANCIALRATIOS,WIKI/HIG
HIHO,"Highway Holdings","Metal Fabricating",NASDAQ,3400,GOOG/NASDAQ_HIHO,DMDRN/HIHO_ALLFINANCIALRATIOS
HII,"Huntington Ingalls Industries","Medical Services",NYSE,8000,GOOG/NYSE_HII,DMDRN/HII_ALLFINANCIALRATIOS,WIKI/HII
HIL,"Hill International","Computer Software & Svcs",NYSE,3579,GOOG/NYSE_HIL,DMDRN/HIL_ALLFINANCIALRATIOS
HILL,"Dot Hill Systems Corp.",Computers/Peripherals,NASDAQ,3573,GOOG/NASDAQ_HILL,DMDRN/HILL_ALLFINANCIALRATIOS
HIMX,"Himax Technologies",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_HIMX,DMDRN/HIMX_ALLFINANCIALRATIOS
HIRD,"Diversified Corp. Res","Industrial Services",PINK,7300,GOOG/PINK_HIRD,DMDRN/HIRD_ALLFINANCIALRATIOS
HITK,"Hi-Tech Pharmacal Co.",Drug,NASDAQ,2834,GOOG/NASDAQ_HITK,DMDRN/HITK_ALLFINANCIALRATIOS,WIKI/HITK
HITT,"Hittite Microwave Corp.",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_HITT,DMDRN/HITT_ALLFINANCIALRATIOS,WIKI/HITT
HIW,"Highwoods Properties",R.E.I.T.,NYSE,6720,GOOG/NYSE_HIW,DMDRN/HIW_ALLFINANCIALRATIOS
HK,"Halcon Resources","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_HK,DMDRN/HK_ALLFINANCIALRATIOS,WIKI/HK
HKFI,"Hancock Fabrics","Retail (Special Lines)",PINK,5600,GOOG/PINK_HKFI,DMDRN/HKFI_ALLFINANCIALRATIOS
HKN,Hkn,"Petroleum (Integrated)",AMEX,2900,GOOG/AMEX_HKN,DMDRN/HKN_ALLFINANCIALRATIOS
HL,"Hecla Mining Company","Gold/Silver Mining",NYSE,1041,GOOG/NYSE_HL,DMDRN/HL_ALLFINANCIALRATIOS,WIKI/HL
HLCS,"Helicos Biosciences Corp","Medical Supplies",PINK,8060,GOOG/PINK_HLCS,DMDRN/HLCS_ALLFINANCIALRATIOS
HLCSQ,"Helicos Biosciences Corp",Drug,PINK,2834,GOOG/PINK_HLCSQ,DMDRN/HLCSQ_ALLFINANCIALRATIOS
HLDCY,"Henderson LD DEV LTD",R.E.I.T.,PINK,6720,GOOG/PINK_HLDCY,DMDRN/HLDCY_ALLFINANCIALRATIOS
HLF,"Herbalife Ltd","Food Processing",NYSE,2000,GOOG/NYSE_HLF,DMDRN/HLF_ALLFINANCIALRATIOS,WIKI/HLF
HLF.TO,"High Liner Foods Inc","Food Processing",TSX,2000,YAHOO/TSX_HLF_TO,DMDRN/HLF_TO_ALLFINANCIALRATIOS
HLIT,"Harmonic Inc.","Telecom. Equipment",NASDAQ,4811,GOOG/NASDAQ_HLIT,DMDRN/HLIT_ALLFINANCIALRATIOS,WIKI/HLIT
HLOI,"Health Anti-Aging Lifestyle","Industrial Services",PINK,,GOOG/PINK_HLOI,DMDRN/HLOI_ALLFINANCIALRATIOS
HLOSF,"Halo Resources Ltd","Petroleum (Producing)",PINK,1300,GOOG/PINK_HLOSF,DMDRN/HLOSF_ALLFINANCIALRATIOS
HLS,"Healthsouth Corp.","Medical Services",NYSE,8000,GOOG/NYSE_HLS,DMDRN/HLS_ALLFINANCIALRATIOS,WIKI/HLS
HLSS,"Home Loan Servicing Solutions","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_HLSS,DMDRN/HLSS_ALLFINANCIALRATIOS,WIKI/HLSS
HLTOY,"Hellenic Telecom Org. SA (OTE)","Telecom. Utility",PINK,4810,GOOG/PINK_HLTOY,DMDRN/HLTOY_ALLFINANCIALRATIOS
HLX,"Helix Energy Solutions Group","Oilfield Svcs/Equip.",NYSE,3533,GOOG/NYSE_HLX,DMDRN/HLX_ALLFINANCIALRATIOS,WIKI/HLX
HLYS,Heelys,Shoe,NASDAQ,3140,GOOG/NASDAQ_HLYS,DMDRN/HLYS_ALLFINANCIALRATIOS
HMA,"Health Management Associates","Medical Services",NYSE,8000,GOOG/NYSE_HMA,DMDRN/HMA_ALLFINANCIALRATIOS
HMC,"Honda Motor Company","Auto & Truck",NYSE,3710,GOOG/NYSE_HMC,DMDRN/HMC_ALLFINANCIALRATIOS
HME,"Home Properties",R.E.I.T.,NYSE,6720,GOOG/NYSE_HME,DMDRN/HME_ALLFINANCIALRATIOS
HMG,"Hmg/Courtland Properties",R.E.I.T.,AMEX,6720,GOOG/AMEX_HMG,DMDRN/HMG_ALLFINANCIALRATIOS
HMGN,"Hemagen Diagnostics Inc.","Medical Services",PINK,8000,GOOG/PINK_HMGN,DMDRN/HMGN_ALLFINANCIALRATIOS
HMN,"Horace Mann Educators Corp.","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HMN,DMDRN/HMN_ALLFINANCIALRATIOS,WIKI/HMN
HMNF,"Hmn Financial",Thrift,NASDAQ,6120,GOOG/NASDAQ_HMNF,DMDRN/HMNF_ALLFINANCIALRATIOS
HMNY,"Helios & Matheson North America Inc.","Industrial Services",NASDAQ,7300,GOOG/NASDAQ_HMNY,DMDRN/HMNY_ALLFINANCIALRATIOS
HMPR,"Hampton Roads Bankshares Inc",Bank,NASDAQ,6000,GOOG/NASDAQ_HMPR,DMDRN/HMPR_ALLFINANCIALRATIOS,WIKI/HMPR
HMST,"Homestreet Inc.",Bank,NASDAQ,6000,GOOG/NASDAQ_HMST,DMDRN/HMST_ALLFINANCIALRATIOS,WIKI/HMST
HMSY,"Hms Holdings Corp","Healthcare Info Systems",NASDAQ,7375,GOOG/NASDAQ_HMSY,DMDRN/HMSY_ALLFINANCIALRATIOS,WIKI/HMSY
HMTC,"Homasote Co","Building Materials",PINK,3200,GOOG/PINK_HMTC,DMDRN/HMTC_ALLFINANCIALRATIOS
HMY,"Harmony Gold Mining Co. Ltd","Precious Metals",NYSE,1041,GOOG/NYSE_HMY,DMDRN/HMY_ALLFINANCIALRATIOS
HNFSA,"Hanover Foods Corporation /PA/","Food Processing",PINK,2000,GOOG/PINK_HNFSA,DMDRN/HNFSA_ALLFINANCIALRATIOS
HNH,"Handy & Harman Ltd","Diversified Co.",NASDAQ,9913,GOOG/NASDAQ_HNH,DMDRN/HNH_ALLFINANCIALRATIOS,WIKI/HNH
HNI,"Hon Industries Inc.","Furn./Home Furnishings",NYSE,2500,GOOG/NYSE_HNI,DMDRN/HNI_ALLFINANCIALRATIOS,WIKI/HNI
HNIN,"Horne International Inc.",Aerospace/Defense,PINK,3720,GOOG/PINK_HNIN,DMDRN/HNIN_ALLFINANCIALRATIOS
HNNA,"Hennessy Advisors Inc","Financial Svcs. (Div.)",PINK,6100,GOOG/PINK_HNNA,DMDRN/HNNA_ALLFINANCIALRATIOS
HNR,"Harvest Natural Resources Inc","Petroleum (Producing)",NYSE,,GOOG/NYSE_HNR,DMDRN/HNR_ALLFINANCIALRATIOS
HNRG,"Hallador Energy Company",Coal,NASDAQ,1220,GOOG/NASDAQ_HNRG,DMDRN/HNRG_ALLFINANCIALRATIOS,WIKI/HNRG
HNSN,"Hansen Medical","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_HNSN,DMDRN/HNSN_ALLFINANCIALRATIOS
HNT,"Health Net Inc.","Medical Services",NYSE,8000,GOOG/NYSE_HNT,DMDRN/HNT_ALLFINANCIALRATIOS,WIKI/HNT
HNZ,"H.J. Heinz Company","Food Processing",NYSE,2000,GOOG/NYSE_HNZ,DMDRN/HNZ_ALLFINANCIALRATIOS
HOFD,"HomeFed Corporation",R.E.I.T.,PINK,6720,GOOG/PINK_HOFD,DMDRN/HOFD_ALLFINANCIALRATIOS
HOFT,"Hooker Furniture Corp.","Furn/Home Furnishings",NASDAQ,2500,GOOG/NASDAQ_HOFT,DMDRN/HOFT_ALLFINANCIALRATIOS,WIKI/HOFT
HOG,Harley-Davidson,Recreation,NYSE,7900,GOOG/NYSE_HOG,DMDRN/HOG_ALLFINANCIALRATIOS,WIKI/HOG
HOGS,"Zhongpin Inc.","Food Processing",NASDAQ,2000,GOOG/NASDAQ_HOGS,DMDRN/HOGS_ALLFINANCIALRATIOS
HOKCY,"Hong Kong China Gas Co Ltd","Utility (Foreign)",PINK,4914,GOOG/PINK_HOKCY,DMDRN/HOKCY_ALLFINANCIALRATIOS
HOKU,"Hoku Scientific Inc",Power,PINK,4900,GOOG/PINK_HOKU,DMDRN/HOKU_ALLFINANCIALRATIOS
HOLI,"Hollysys Automation Technologies",Electronics,NASDAQ,3670,GOOG/NASDAQ_HOLI,DMDRN/HOLI_ALLFINANCIALRATIOS
HOLL,"Hollywood Media",Publishing,NASDAQ,2700,GOOG/NASDAQ_HOLL,DMDRN/HOLL_ALLFINANCIALRATIOS
HOLX,Hologic,"Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_HOLX,DMDRN/HOLX_ALLFINANCIALRATIOS,WIKI/HOLX
HOMB,"Home Bancshares",Bank,NASDAQ,6000,GOOG/NASDAQ_HOMB,DMDRN/HOMB_ALLFINANCIALRATIOS,WIKI/HOMB
HOME,"Home Federal Bancorp",Thrift,NASDAQ,6120,GOOG/NASDAQ_HOME,DMDRN/HOME_ALLFINANCIALRATIOS,WIKI/HOME
HOMS,Homestore.com,"Industrial Services",PINK,7300,GOOG/PINK_HOMS,DMDRN/HOMS_ALLFINANCIALRATIOS
HON,"Honeywell International Inc.","Diversified Co.",NYSE,9913,GOOG/NYSE_HON,DMDRN/HON_ALLFINANCIALRATIOS,WIKI/HON
HOOB,"Holobeam Inc",R.E.I.T.,PINK,6720,GOOG/PINK_HOOB,DMDRN/HOOB_ALLFINANCIALRATIOS
HOS,"Hornbeck Offshore Services","Oilfield Svcs/Equip.",NYSE,3533,GOOG/NYSE_HOS,DMDRN/HOS_ALLFINANCIALRATIOS,WIKI/HOS
HOT,"Starwood Hotels & Resorts Worldwide",Hotel/Gaming,NYSE,7000,GOOG/NYSE_HOT,DMDRN/HOT_ALLFINANCIALRATIOS,WIKI/HOT
HOTJ,"HotJobs.com Ltd.","Industrial Services",PINK,7300,GOOG/PINK_HOTJ,DMDRN/HOTJ_ALLFINANCIALRATIOS
HOTR,"Chanticleer Hldgs Inc","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_HOTR,DMDRN/HOTR_ALLFINANCIALRATIOS
HOTT,"Hot Topic","Retail (Special Lines)",NASDAQ,5600,GOOG/NASDAQ_HOTT,DMDRN/HOTT_ALLFINANCIALRATIOS
HOUM,"Hotel Outsource Mgmt. Intl","Retail (Special Lines)",PINK,5600,GOOG/PINK_HOUM,DMDRN/HOUM_ALLFINANCIALRATIOS
HOV,"Hovnanian Enterprises Inc",Homebuilding,NYSE,1521,GOOG/NYSE_HOV,DMDRN/HOV_ALLFINANCIALRATIOS,WIKI/HOV
HP,"Helmerich & Payne","Oilfield Services/Equip.",NYSE,3533,GOOG/NYSE_HP,DMDRN/HP_ALLFINANCIALRATIOS,WIKI/HP
HPJ,"Hong Kong Highpower Technology",Electronics,NASDAQ,3670,GOOG/NASDAQ_HPJ,DMDRN/HPJ_ALLFINANCIALRATIOS
HPOL,"Harris Interactive",Internet,NASDAQ,7370,GOOG/NASDAQ_HPOL,DMDRN/HPOL_ALLFINANCIALRATIOS
HPQ,"Hewlett-Packard Company",Computers/Peripherals,NYSE,,GOOG/NYSE_HPQ,DMDRN/HPQ_ALLFINANCIALRATIOS,WIKI/HPQ
HPT,"Hospitality Properites Trust",R.E.I.T.,NYSE,6720,GOOG/NYSE_HPT,DMDRN/HPT_ALLFINANCIALRATIOS
HPTX,"Hyperion Therapeutics Inc",Biotechnology,NASDAQ,2830,GOOG/NASDAQ_HPTX,DMDRN/HPTX_ALLFINANCIALRATIOS,WIKI/HPTX
HPY,"Heartland Payment Systems","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HPY,DMDRN/HPY_ALLFINANCIALRATIOS,WIKI/HPY
HR,"Healthcare Realty Trust Inc.",R.E.I.T.,NYSE,6720,GOOG/NYSE_HR,DMDRN/HR_ALLFINANCIALRATIOS
HRB,"H&R Block","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_HRB,DMDRN/HRB_ALLFINANCIALRATIOS,WIKI/HRB
HRBR,"Harbor BioSciences Inc.",Drug,PINK,2834,GOOG/PINK_HRBR,DMDRN/HRBR_ALLFINANCIALRATIOS
HRC,"Hill-Rom Holdings Inc","Medical Services",NYSE,8000,GOOG/NYSE_HRC,DMDRN/HRC_ALLFINANCIALRATIOS,WIKI/HRC
HRCT,"The Harcourt Companies Inc.",Internet,PINK,7370,GOOG/PINK_HRCT,DMDRN/HRCT_ALLFINANCIALRATIOS
HRG,"Harbinger Group Inc","Diversified Co.",NYSE,9913,GOOG/NYSE_HRG,DMDRN/HRG_ALLFINANCIALRATIOS,WIKI/HRG
HRL,"Hormel Foods Corp.","Food Processing",NYSE,2000,GOOG/NYSE_HRL,DMDRN/HRL_ALLFINANCIALRATIOS,WIKI/HRL
HRLSQ,"Harold's Stores","Retail (Special Lines)",PINK,5600,GOOG/PINK_HRLSQ,DMDRN/HRLSQ_ALLFINANCIALRATIOS
HRS,"Harris Corp.",Electronics,NYSE,3670,GOOG/NYSE_HRS,DMDRN/HRS_ALLFINANCIALRATIOS,WIKI/HRS
HRT,"Arrhythmia Research Technology Inc.","Medical Supplies",AMEX,8060,GOOG/AMEX_HRT,DMDRN/HRT_ALLFINANCIALRATIOS
