symbol,price_code,company_name,industry,exchange,sic_code
MAHI,GOOG/PINK_MAHI,Monarch Services Inc,Recreation,PINK,7900
MAIN,GOOG/NYSE_MAIN,Main Street Capital Corp.,Restaurant,NYSE,5812
MAKO,GOOG/NASDAQ_MAKO,Mako Surgical,Medical Supplies,NASDAQ,8060
MALL,GOOG/NASDAQ_MALL,Pc Mall,Computer Software & Svcs,NASDAQ,3579
MAN,GOOG/NYSE_MAN,Manpower Inc,Industrial Services,NYSE,7300
MANH,GOOG/NASDAQ_MANH,Manhattan Associates,Computer Software & Svcs,NASDAQ,3579
MANT,GOOG/NASDAQ_MANT,Mantech International Corp.,Computer Software/Svcs,NASDAQ,3579
MANU,GOOG/NYSE_MANU,Manchester United Ltd.,Computer Software & Svcs,NYSE,3579
MANY,GOOG/PINK_MANY,Plures Technologies Inc,Financial Svcs. (Div.),PINK,6100
MAPP,GOOG/NASDAQ_MAPP,Map Pharmaceuticals,Drug,NASDAQ,2834
MAQC,GOOG/PINK_MAQC,Marketing Acquisition Corp,Advertising,PINK,7310
MAR,GOOG/NYSE_MAR,Marriot International,Hotel/Gaming,NYSE,7000
MARK,GOOG/NASDAQ_MARK,Remark Media Inc,Industrial Services,NASDAQ,7300
MAS,GOOG/NYSE_MAS,Masco Corp.,Building Materials,NYSE,3200
MASC,GOOG/NASDAQ_MASC,Material Sciences Corp.,Chemical (Specialty),NASDAQ,2820
MASI,GOOG/NASDAQ_MASI,Masimo Corp.,Medical Supplies,NASDAQ,8060
MAT,GOOG/NASDAQ_MAT,Mattel,Recreation,NASDAQ,7900
MATH,GOOG/AMEX_MATH,Meidell Tactical Advantage ETF,Computer Software & Svcs,AMEX,3579
MATR,GOOG/NASDAQ_MATR,Eloyalty Corp.,Medical Services,NASDAQ,8000
MATW,GOOG/NASDAQ_MATW,Matthews International Corp.,Diversified Co.,NASDAQ,9913
MATX,GOOG/NYSE_MATX,Matson Inc,Drug,NYSE,2834
MAXC,GOOG/PINK_MAXC,Maxco Inc.,Industrial Services,PINK,7300
MAXW,GOOG/PINK_MAXW,MaxWorldwide Inc,Advertising,PINK,
MAXY,GOOG/NASDAQ_MAXY,Maxygen,Drug,NASDAQ,2834
MAY,GOOG/NYSE_MAY,Malaysia Fund Inc,Retail Store,NYSE,5300
MAYS,GOOG/NASDAQ_MAYS,J. W. Mays,Homebuilding,NASDAQ,1521
MBA,GOOG/AMEX_MBA,Cibt Education Group Inc.,Educational Services,AMEX,8299
MBAY,GOOG/PINK_MBAY,MediaBay Inc.,Retail (Special Lines),PINK,5600
MBFI,GOOG/NASDAQ_MBFI,Mb Financial Inc.,Bank,NASDAQ,6000
MBG,GOOG/AMEX_MBG,SPDR Mortgage Backed Bond Barclays Capital,Hotel/Gaming,AMEX,7000
MBI,GOOG/NYSE_MBI,Mbia,Financial Svcs. (Div.),NYSE,6100
MBLX,GOOG/NASDAQ_MBLX,Metabolix,Drug,NASDAQ,2834
MBMI,GOOG/PINK_MBMI,Mabwe Minerals Inc.,Metals & Mining (Div.),PINK,1000
MBND,GOOG/NASDAQ_MBND,Multiband Corp.,Telecom. Services,NASDAQ,4810
MBRG,GOOG/NASDAQ_MBRG,Middleburg Financial Corp.,Bank,NASDAQ,
MBT,GOOG/NYSE_MBT,Mobile Telesystems,Telecom. Services,NYSE,4810
MBT.TO,YAHOO/TSX_MBT_TO,Manitoba Telecom Services Inc,Telecom. Services,TSX,4810
MBTF,GOOG/NASDAQ_MBTF,M B T Financial Corp,Bank,NASDAQ,6000
MBVT,GOOG/NASDAQ_MBVT,Merchants Bancshares,Bank,NASDAQ,6000
MBWM,GOOG/NASDAQ_MBWM,Mercantile Bank Corp.,Bank,NASDAQ,6000
MCAM,GOOG/PINK_MCAM,Money Centers of America Inc,Entertainment Tech,PINK,3663
MCAP,GOOG/PINK_MCAP,Mango Capital Inc,Financial Svcs. (Div.),PINK,6100
MCBC,GOOG/NASDAQ_MCBC,Macatawa Bank Corp.,Bank,NASDAQ,6000
MCBF,GOOG/NASDAQ_MCBF,Monarch Community Bancorp,Thrift,NASDAQ,
MCBI,GOOG/NASDAQ_MCBI,Metrocorp Bancshares,Bank,NASDAQ,6000
MCBK,GOOG/NASDAQ_MCBK,Monmouth Community Bancorp,Bank,NASDAQ,6000
MCBP,GOOG/PINK_MCBP,Michigan Community Bancorp Ltd,Bank,PINK,6000
MCC,GOOG/NYSE_MCC,Medley Capital Corp.,Machinery,NYSE,3500
MCCK,GOOG/PINK_MCCK,Mestek Inc.,Machinery,PINK,3500
MCD,GOOG/NYSE_MCD,Mcdonald's Corp.,Restaurant,NYSE,5812
MCEP,GOOG/NASDAQ_MCEP,Mid-Con Energy Partners Lp,Petroleum (Producing),NASDAQ,1300
MCET,GOOG/PINK_MCET,MultiCell Technologies Inc,Biotechnology,PINK,2830
MCF,GOOG/AMEX_MCF,Contango Oil & Gas Company,Petroleum (Producing),AMEX,1300
MCHP,GOOG/NASDAQ_MCHP,Microchip Technology Inc.,Semiconductor,NASDAQ,3674
MCHX,GOOG/NASDAQ_MCHX,Marchex,Advertising,NASDAQ,7310
MCK,GOOG/NYSE_MCK,Mckesson Corp.,Medical Supplies,NYSE,8060
MCO,GOOG/NYSE_MCO,Moody's Corp.,Industrial Services,NYSE,7300
MCOAQ,GOOG/PINK_MCOAQ,Monaco Coach,Manuf. Housing/RV,PINK,3792
MCP,GOOG/NYSE_MCP,Molycorp Inc,Metals & Mining (Div.),NYSE,1000
MCPH,GOOG/PINK_MCPH,Midland Capital Holdings Corp,Thrift,PINK,6120
MCRI,GOOG/NASDAQ_MCRI,Monarch Casino & Resort,Hotel/Gaming,NASDAQ,7000
MCRL,GOOG/NASDAQ_MCRL,Micrel Inc.,Electronics,NASDAQ,3670
MCRS,GOOG/NASDAQ_MCRS,Micros Systems,Computer & Peripherals,NASDAQ,3573
MCS,GOOG/NYSE_MCS,Marcus Corp.,Hotel/Gaming,NYSE,7000
MCTH,GOOG/PINK_MCTH,Medical Connections Holdings,Human Resources,PINK,7363
MCUJ,GOOG/PINK_MCUJ,Medicure Inc,Drug,PINK,2834
MCUJF,GOOG/PINK_MCUJF,Medicure Inc,Drug,PINK,2834
MCVI,GOOG/PINK_MCVI,MedicalCV Inc.,Medical Supplies,PINK,8060
MCY,GOOG/NYSE_MCY,Mercury General Corp.,Insurance (Prop/Casualty,NYSE,6330
MCZ.TO,YAHOO/TSX_MCZ_TO,Mad Catz Interactive Inc,Computer Software/Svcs,TSX,3579
MD,GOOG/NYSE_MD,Mednax Inc,Medical Services,NYSE,8000
MDAS,GOOG/NASDAQ_MDAS,Medassets,Healthcare Information,NASDAQ,7375
MDC,GOOG/NYSE_MDC,M.D.C. Holdings,Homebuilding,NYSE,1521
MDCA,GOOG/NASDAQ_MDCA,Mdc Partners Inc.,Telecom. Services,NASDAQ,4810
MDCI,GOOG/NASDAQ_MDCI,Medical Action Industries Inc.,Medical Supplies,NASDAQ,8060
MDCO,GOOG/NASDAQ_MDCO,The Medicines Company,Biotechnology,NASDAQ,2830
MDF,GOOG/NYSE_MDF,Metropolitan Health Networks,Medical Services,NYSE,8000
MDGN,GOOG/AMEX_MDGN,Medgenics Inc. Common Stock,Biotechnology,AMEX,2830
MDH,GOOG/NASDAQ_MDH,Mhi Hospitality Corp.,R.E.I.T.,NASDAQ,6720
MDLH,GOOG/PINK_MDLH,Medical Int'l Tech Inc,Medical Supplies,PINK,8060
MDLZ,GOOG/NASDAQ_MDLZ,Mondelez Int'l,Food Processing,NASDAQ,2000
MDP,GOOG/NYSE_MDP,Meredith Corp.,Publishing,NYSE,2700
MDR,GOOG/NYSE_MDR,Mcdermott International,Oilfield Services/Equip.,NYSE,3533
MDRA,GOOG/PINK_MDRA,Medra Corp.,Precision Instrument,PINK,3800
MDRX,GOOG/NASDAQ_MDRX,Allscripts Healthcare Solutions,Medical Services,NASDAQ,8000
MDSO,GOOG/NASDAQ_MDSO,Medidata Solutions,Healthcare Information,NASDAQ,7375
MDST,GOOG/PINK_MDST,Mid-State Bancshares,Bank,PINK,6000
MDT,GOOG/NYSE_MDT,Medtronic,Medical Supplies,NYSE,8060
MDTH,GOOG/NASDAQ_MDTH,Medcath Corp.,Medical Services,NASDAQ,8000
MDTL,GOOG/PINK_MDTL,Medis Technologies Ltd,Industrial Services,PINK,7300
MDTV,GOOG/PINK_MDTV,MDU Communications Intl Inc,Cable TV,PINK,4840
MDU,GOOG/NYSE_MDU,Mdu Res Group Inc,Electric Utility (West),NYSE,4913
MDVN,GOOG/NASDAQ_MDVN,Medivation,Diversified Co.,NASDAQ,9913
MDW,GOOG/AMEX_MDW,Midway Gold Corp.,Precious Metals,AMEX,1041
MDWV,GOOG/PINK_MDWV,Medwave Inc,Medical Supplies,PINK,8060
MEA,GOOG/AMEX_MEA,Metalico Inc,Paper & Forest Products,AMEX,2600
MEAD,GOOG/NASDAQ_MEAD,Meade Instruments,Recreation,NASDAQ,7900
MEAS,GOOG/NASDAQ_MEAS,Measurement Specialties,Precision Instrument,NASDAQ,3800
MED,GOOG/NYSE_MED,Medifast Inc,Internet,NYSE,7370
MEDS,GOOG/PINK_MEDS,Medstone Intl Inc.,Medical Supplies,PINK,8060
MEDT,GOOG/PINK_MEDT,MedSource Technologies Inc,Medical Supplies,PINK,
MEDW,GOOG/NASDAQ_MEDW,Mediware Information Systems,Healthcare Info Systems,NASDAQ,7375
MEET,GOOG/AMEX_MEET,Meetme Inc,Internet,AMEX,7370
MEG,GOOG/NYSE_MEG,Media General,Newspaper,NYSE,
MEI,GOOG/NYSE_MEI,Methode Electronics,Electronics,NYSE,3670
MEIP,GOOG/NASDAQ_MEIP,Media & Income Trust Plc Pfd,Drug,NASDAQ,2834
MELA,GOOG/NASDAQ_MELA,Mela Sciences Inc,Medical Supplies,NASDAQ,8060
MELI,GOOG/NASDAQ_MELI,Mercadolibre,E-Commerce,NASDAQ,7372
MEMP,GOOG/NASDAQ_MEMP,Memorial Production Partners Lp,Petroleum (Producing),NASDAQ,1300
MEMS,GOOG/NASDAQ_MEMS,Memsic,Precision Instrument,NASDAQ,3800
MENB,GOOG/PINK_MENB,Mendocino Brewing Inc,Beverage (Alcoholic),PINK,
MENT,GOOG/NASDAQ_MENT,Mentor Graphics Corp.,Computer Software & Svcs,NASDAQ,3579
MEOH,GOOG/NASDAQ_MEOH,Methanex Corp.,Petroleum (Producing),NASDAQ,1300
MERR,GOOG/PINK_MERR,Merriman Curhan Ford Group,Internet,PINK,7370
MERU,GOOG/NASDAQ_MERU,Meru Networks,Internet,NASDAQ,7370
MET,GOOG/NYSE_MET,Metlife,Insurance (Life),NYSE,6310
METR,GOOG/NASDAQ_METR,Metro Bancorp Inc,Bank,NASDAQ,6000
MEXP,GOOG/PINK_MEXP,Miller Exploration,Petroleum (Producing),PINK,1300
MFA,GOOG/NYSE_MFA,Mfa Financial Inc,Financial Svcs. (Div.),NYSE,6100
MFB,GOOG/NYSE_MFB,Maidenform Brands,Apparel,NYSE,2300
MFBP,GOOG/PINK_MFBP,M&F Bancorp Inc,Bank,PINK,6000
MFC,GOOG/NYSE_MFC,Manulife Financial Corp,Insurance (Life),NYSE,6310
MFCO,GOOG/PINK_MFCO,MICROWAVE FILTER,Electronics,PINK,3670
MFGLQ,GOOG/PINK_MFGLQ,MF Global Holdings Ltd.,Financial Svcs. (Div.),PINK,6100
MFI,GOOG/NASDAQ_MFI,Microfinancial Inc.,Financial Svcs. (Div.),NASDAQ,6100
MFI.TO,YAHOO/TSX_MFI_TO,Maple Leaf Foods Inc.,Food Processing,TSX,2000
MFLR,GOOG/NASDAQ_MFLR,Mayflower Bancorp,Thrift,NASDAQ,6120
MFLX,GOOG/NASDAQ_MFLX,Multi-Fineline Electronix,Electronics,NASDAQ,3670
MFNC,GOOG/NASDAQ_MFNC,Mackinac Financial Corp.,Bank,NASDAQ,6000
MFRI,GOOG/NASDAQ_MFRI,Mfri,Machinery,NASDAQ,3500
MFRM,GOOG/NASDAQ_MFRM,Mattress Firm Holding Corp.,Retail (Hardlines),NASDAQ,5999
MFSF,GOOG/NASDAQ_MFSF,Mutualfirst Financial Inc.,Thrift,NASDAQ,6120
MG,GOOG/NYSE_MG,Mistras Group Inc,Trucking/Transp. Leasing,NYSE,4200
MGA,GOOG/NYSE_MGA,Magna International,Auto Parts (OEM),NYSE,3716
MGAM,GOOG/NASDAQ_MGAM,Multimedia Games,Recreation,NASDAQ,
MGCD,GOOG/NASDAQ_MGCD,MGC Diagnostics Corporation,Med Supp Non-Invasive,NASDAQ,3842
MGEE,GOOG/NASDAQ_MGEE,Mge Energy Inc.,Electric Util. (Central),NASDAQ,
MGH,GOOG/AMEX_MGH,Minco Gold Corp.,Metals & Mining (Div.),AMEX,1000
MGI,GOOG/NYSE_MGI,Moneygram International,Financial Svcs. (Div.),NYSE,6100
MGIC,GOOG/NASDAQ_MGIC,Magic Software Enterprises Ltd,Computer Software & Svcs,NASDAQ,3579
MGLN,GOOG/NASDAQ_MGLN,Magellan Health Services,Medical Services,NASDAQ,8000
MGM,GOOG/NYSE_MGM,Mgm Resorts International,Entertainment,NYSE,7950
MGN,GOOG/AMEX_MGN,Mines Management,Precious Metals,AMEX,1041
MGPI,GOOG/NASDAQ_MGPI,Mgp Ingredients,Food Processing,NASDAQ,
MGRC,GOOG/NASDAQ_MGRC,Mcgrath Rentcorp,Industrial Services,NASDAQ,7300
MGRP,GOOG/PINK_MGRP,Morton Industrial Inc.,Metal Fabricating,PINK,3400
MGT,GOOG/AMEX_MGT,Mgt Capital Investments Inc,Computer Software/Svcs,AMEX,3579
MGTC,GOOG/PINK_MGTC,Megatech Corporation,Precision Instrument,PINK,3800
MGX.TO,YAHOO/TSX_MGX_TO,Mosaic Group Inc,Industrial Services,TSX,7300
MGYR,GOOG/NASDAQ_MGYR,Magyar Bancorp,Thrift,NASDAQ,6120
MHBC,GOOG/PINK_MHBC,Michigan Heritage Bancorp Inc,Bank,PINK,6000
MHC,GOOG/AMEX_MHC,2% Minimum Coupon On Spx,R.E.I.T.,AMEX,6720
MHCC,GOOG/PINK_MHCC,Millennium Healthcare Inc.,Med Supp Non-Invasive,PINK,3842
MHGC,GOOG/NASDAQ_MHGC,Morgans Hotel Group Co.,Hotel/Gaming,NASDAQ,7000
MHGI,GOOG/PINK_MHGI,Midnight Holdings Group Inc,Industrial Services,PINK,7300
MHGU,GOOG/PINK_MHGU,Meritage Hospitality Group In,Restaurant,PINK,5812
MHH,GOOG/AMEX_MHH,Mastech Holdings Inc,Computer Software/Svcs,AMEX,3579
MHK,GOOG/NYSE_MHK,Mohawk Industries,Furn./Home Furnishings,NYSE,2500
MHLD,GOOG/NASDAQ_MHLD,Maiden Hldgs Ltd,Insurance (Prop/Cas.),NASDAQ,6330
MHME,GOOG/PINK_MHME,Most Home Corp,Industrial Services,PINK,
MHO,GOOG/NYSE_MHO,M/I Homes,Homebuilding,NYSE,1521
MHP,GOOG/NYSE_MHP,Mcgraw-Hill Companies,Publishing,NYSE,2700
MHR,GOOG/NYSE_MHR,Magnum Hunter Resources Corp.,Petroleum (Producing),NYSE,1300
MHR.TO,YAHOO/TSX_MHR_TO,McGraw-Hill Ryerson Ltd.,Publishing,TSX,2700
MHTX,GOOG/PINK_MHTX,Manhattan Scientifics Inc,Financial Svcs. (Div.),PINK,6100
MIC,GOOG/NYSE_MIC,Macquarie Infrastructure Company Trust,Industrial Services,NYSE,7300
MIDD,GOOG/NASDAQ_MIDD,The Middleby Corp.,Machinery,NASDAQ,3500
MIG,GOOG/NYSE_MIG,Meadowbrook Insurance Group,Insurance (Prop/Casualty,NYSE,6330
MIGA,GOOG/PINK_MIGA,Migami Inc.,Environmental,PINK,4953
MIGL,GOOG/PINK_MIGL,Miscor Group Ltd,Machinery,PINK,3500
MIICF,GOOG/PINK_MIICF,Millicom Int'l Cellular,Telecom. Services,PINK,4890
MIIX,GOOG/PINK_MIIX,MIIX Group Inc,Insurance (Prop/Cas.),PINK,6330
MIL,GOOG/NYSE_MIL,Mfc Industrial Ltd,Chemical (Diversified),NYSE,2813
MILL,GOOG/NYSE_MILL,Miller Petroleum,Petroleum (Producing),NYSE,1300
MIND,GOOG/NASDAQ_MIND,Mitcham Industries,Oilfield Services/Equip.,NASDAQ,3533
MINI,GOOG/NASDAQ_MINI,Mobile Mini,Metal Fabricating,NASDAQ,3400
MIPS,GOOG/NASDAQ_MIPS,Mips Technologies,Semiconductor,NASDAQ,3674
MITK,GOOG/NASDAQ_MITK,Mitek Systems Inc,Computer & Peripherals,NASDAQ,3573
MITL,GOOG/NASDAQ_MITL,Mitel Networks Corp.,Computer Software/Svcs,NASDAQ,3579
MITSY,GOOG/PINK_MITSY,MITSUI & CO LTD,Diversified Co.,PINK,9913
MIVI,GOOG/PINK_MIVI,MIV Therapeutics Inc,Medical Supplies,PINK,8060
MJN,GOOG/NYSE_MJN,Mead Johnson Nutrition Company,Food Processing,NYSE,2000
MKC,GOOG/NYSE_MKC,Mccormick & Company Inc.,Food Processing,NYSE,2000
MKL,GOOG/NYSE_MKL,Markel Corp.,Insurance (Prop/Casualty,NYSE,6330
MKRS,GOOG/PINK_MKRS,Mikros Systems Corp.,Semiconductor,PINK,3674
MKSI,GOOG/NASDAQ_MKSI,Mks Instruments,Semiconductor Cap Equip,NASDAQ,3680
MKTAY,GOOG/NASDAQ_MKTAY,Makita,Home Appliance,NASDAQ,3630
MKTG,GOOG/NASDAQ_MKTG,Responsys Inc.,Advertising,NASDAQ,7310
MKTS,GOOG/NASDAQ_MKTS,Rodman & Renshaw Capital Group,Publishing,NASDAQ,2700
MKTSQ,GOOG/PINK_MKTSQ,Advanced Marketing Services,Publishing,PINK,2700
MKTX,GOOG/NASDAQ_MKTX,Marketaxess Holdings,Financial Svcs. (Div.),NASDAQ,6100
MKTY,GOOG/PINK_MKTY,Mechanical Technology Inc.,Precision Instrument,PINK,3800
MLAB,GOOG/NASDAQ_MLAB,Mesa Laboratories,Medical Supplies,NASDAQ,8060
MLDS,GOOG/PINK_MLDS,Million Dlr Saloon,Restaurant,PINK,5812
MLES,GOOG/PINK_MLES,The Mint Leasing Inc,Retail (Special Lines),PINK,5600
MLHR,GOOG/NASDAQ_MLHR,Herman Miller,Furn./Home Furnishings,NASDAQ,2500
MLI,GOOG/NYSE_MLI,Mueller Industries,Metal Fabricating,NYSE,3400
MLM,GOOG/NYSE_MLM,Martin Marietta Materials,Cement & Aggregates,NYSE,3240
MLMN,GOOG/PINK_MLMN,Millenium Prime Inc,Retail (Special Lines),PINK,5600
MLNK,GOOG/NASDAQ_MLNK,Moduslink Global Solutions Inc,Telecom. Services,NASDAQ,4810
MLNX,GOOG/NASDAQ_MLNX,Mellanox Technologies,Semiconductor,NASDAQ,3674
MLOG,GOOG/PINK_MLOG,Microlog Corp.,Computer Software/Svcs,PINK,
MLP,GOOG/NYSE_MLP,Maui Land & Pineapple Company,Food Wholesalers,NYSE,5140
MLR,GOOG/NYSE_MLR,Miller Industries,Machinery,NYSE,3500
MLSS,GOOG/PINK_MLSS,Milestone Scientific,Medical Supplies,PINK,8060
MLVF,GOOG/NASDAQ_MLVF,Malvern Federal Bancorp,Thrift,NASDAQ,6120
MLXO,GOOG/PINK_MLXO,Michelex Corp,Entertainment,PINK,7950
MM,GOOG/NYSE_MM,Millennial Media Inc.,Financial Svcs. (Div.),NYSE,6100
MMAB,GOOG/PINK_MMAB,Municipal Mtg & Equity L L C,Financial Svcs. (Div.),PINK,6100
MMC,GOOG/NYSE_MMC,Marsh & Mclennan Companies,Financial Svcs. (Div.),NYSE,6100
MMD,GOOG/NYSE_MMD,Mainstay Defined Muni Opp Fund,Retail (Special Lines),NYSE,5600
MMLP,GOOG/NASDAQ_MMLP,Martin Midstream Partners L.P.,Maritime,NASDAQ,
MMM,GOOG/NYSE_MMM,3M Company,Chemical (Diversified),NYSE,2813
MMMW,GOOG/PINK_MMMW,Mass Megawatts Wind Power Inc.,Power,PINK,4900
MMP,GOOG/NYSE_MMP,Magellan Midstream Partners L.P.,Oilfield Svcs/Equip.,NYSE,3533
MMR,GOOG/NYSE_MMR,Mcmoran Exploration Company,Petroleum (Integrated),NYSE,2900
MMRF,GOOG/PINK_MMRF,MMR Information Systems Inc,Drug,PINK,2834
MMRK,GOOG/PINK_MMRK,Mile Marker International Inc,Auto Parts,PINK,3716
MMS,GOOG/NYSE_MMS,Maximus,Industrial Services,NYSE,7300
MMSI,GOOG/NASDAQ_MMSI,Merit Medical Systems,Medical Supplies,NASDAQ,8060
MMT,GOOG/NYSE_MMT,Mfs Multimarket Income Trust,Investment Co.,NYSE,6730
MMTC,GOOG/PINK_MMTC,Micro Imaging Technology Inc,Medical Supplies,PINK,8060
MMUS,GOOG/NASDAQ_MMUS,Makemusic,Computer Software/Svcs,NASDAQ,3579
MMYT,GOOG/NASDAQ_MMYT,Makemytrip Limited,E-Commerce,NASDAQ,7372
MN,GOOG/NYSE_MN,Manning & Napier Inc.,Financial Svcs. (Div.),NYSE,6100
MNDL,GOOG/PINK_MNDL,Mandalay Media Inc,Entertainment,PINK,7950
MNDO,GOOG/NASDAQ_MNDO,Mind C.T.I. Ltd,Computer Software/Svcs,NASDAQ,3579
MNDP,GOOG/PINK_MNDP,Mundus Group Inc,Investment Co.,PINK,6730
MNGA,GOOG/NASDAQ_MNGA,Magnegas Corporation,Environmental,NASDAQ,4953
MNHG,GOOG/PINK_MNHG,Millenium Holding Group Inc/AZ,Financial Svcs. (Div.),PINK,
MNHN,GOOG/PINK_MNHN,Manhattan Bancorp,Bank,PINK,6000
MNI,GOOG/NYSE_MNI,Mcclatchy Company,Newspaper,NYSE,2710
MNKB,GOOG/PINK_MNKB,Monadnock Bancorp,Thrift,PINK,6120
MNKD,GOOG/NASDAQ_MNKD,Mannkind Corp.,Drug,NASDAQ,2834
MNOV,GOOG/NASDAQ_MNOV,Medicinova,Drug,NASDAQ,2834
MNR,GOOG/NYSE_MNR,Monmouth Real Estate Investment Corp.,R.E.I.T.,NYSE,6720
MNRK,GOOG/NASDAQ_MNRK,Monarch Financial Holdings,Bank,NASDAQ,6000
MNRO,GOOG/NASDAQ_MNRO,Monro Muffler Brake,Retail (Special Lines),NASDAQ,5600
MNSF,GOOG/PINK_MNSF,Manfelder Metals Ltd,Financial Svcs. (Div.),PINK,6100
MNST,GOOG/NASDAQ_MNST,Monster Beverage Corp,Advertising,NASDAQ,7310
MNTA,GOOG/NASDAQ_MNTA,Momenta Pharmaceuticals,Drug,NASDAQ,2834
MNTG,GOOG/NASDAQ_MNTG,Mtr Gaming Group,Hotel/Gaming,NASDAQ,7000
MNTX,GOOG/NASDAQ_MNTX,Manitex International,Medical Supplies,NASDAQ,8060
MO,GOOG/NYSE_MO,Altria Group,Tobacco,NYSE,2085
MOAT,GOOG/AMEX_MOAT,Mstar Wide Moat ETF Market Vectors,Petroleum (Producing),AMEX,1300
MOBI,GOOG/NASDAQ_MOBI,Sky-Mobi Limited,Computer Software & Svcs,NASDAQ,3579
MOC,GOOG/AMEX_MOC,Command Security Corp.,Industrial Services,AMEX,7300
MOCO,GOOG/NASDAQ_MOCO,Mocon,Precision Instrument,NASDAQ,3800
MOD,GOOG/NYSE_MOD,Modine Manufacturing Company,Auto Parts,NYSE,3716
MODM,GOOG/PINK_MODM,Modern Med Modalities Corp,Medical Supplies,PINK,
MOFG,GOOG/NASDAQ_MOFG,Midwestone Financial Group,Bank,NASDAQ,6000
MOH,GOOG/NYSE_MOH,Molina Healthcare Inc,Medical Services,NYSE,8000
MOLX,GOOG/NASDAQ_MOLX,Molex Inc.,Electronics,NASDAQ,3670
MOLXA,GOOG/NASDAQ_MOLXA,Molex Inc.,Electronics,NASDAQ,3670
MON,GOOG/NYSE_MON,Monsanto Company,Chemical (Diversified),NYSE,
MORN,GOOG/NASDAQ_MORN,Morningstar,Financial Svcs. (Div.),NASDAQ,6100
MOS,GOOG/NYSE_MOS,Mosaic Company,Chemical (Specialty),NYSE,2820
MOSY,GOOG/NASDAQ_MOSY,Mosys,Semiconductor,NASDAQ,3674
MOTR,GOOG/NASDAQ_MOTR,Motricity,Diversified Co.,NASDAQ,9913
MOV,GOOG/NYSE_MOV,Movado Group Inc.,Precision Instrument,NYSE,3800
MOVE,GOOG/NASDAQ_MOVE,Move,Recreation,NASDAQ,7900
MPAA,GOOG/NASDAQ_MPAA,Motorcar Parts Of America,Auto & Truck,NASDAQ,3710
MPAC,GOOG/NASDAQ_MPAC,Mod-Pac,Machinery,NASDAQ,3500
MPAD,GOOG/PINK_MPAD,Micropac Industries Inc,Electronics,PINK,3670
MPB,GOOG/NASDAQ_MPB,Mid Penn Bancorp,Bank,NASDAQ,6000
MPC,GOOG/NYSE_MPC,Marathon Petroleum Corporation,Petroleum (Integrated),NYSE,2900
MPEL,GOOG/NASDAQ_MPEL,Melco Crown Entertainment Limited,Hotel/Gaming,NASDAQ,7000
MPET,GOOG/NASDAQ_MPET,Magellan Petroleum Corp.,Petroleum (Producing),NASDAQ,1300
MPG,GOOG/NYSE_MPG,Mpg Office Trust,R.E.I.T.,NYSE,6720
MPML,GOOG/PINK_MPML,MPM Tech Inc,Environmental,PINK,4953
MPO,GOOG/NYSE_MPO,Midstates Petroleum Company I,Petroleum (Producing),NYSE,1300
MPR,GOOG/NYSE_MPR,Met-Pro Corp.,Machinery,NYSE,3500
MPV.TO,YAHOO/TSX_MPV_TO,Mountain Province Diamonds Inc,Metals & Mining (Div.),TSX,1000
MPWR,GOOG/NASDAQ_MPWR,Monolithic Power Systems,Telecom. Services,NASDAQ,4810
MPX,GOOG/NYSE_MPX,Marine Products Corp.,Recreation,NYSE,7900
MQC,GOOG/AMEX_MQC,Bank Of America Corp.,Financial Svcs. (Div.),AMEX,6100
MR,GOOG/NYSE_MR,Mindray Medical International Limited,Restaurant,NYSE,5812
MRC,GOOG/NYSE_MRC,Mrc Global Inc.,Machinery,NYSE,3500
MRC.TO,YAHOO/TSX_MRC_TO,Morguard Corp.,Financial Svcs. (Div.),TSX,
MRCR,GOOG/PINK_MRCR,Moro Corp,Steel (Integrated),PINK,3312
MRCY,GOOG/NASDAQ_MRCY,Mercury Computer Systems,Computer & Peripherals,NASDAQ,3573
MRD.TO,YAHOO/TSX_MRD_TO,Melcor Developments Ltd,R.E.I.T.,TSX,6720
MRDH,GOOG/PINK_MRDH,Meridian Holdings Inc,Internet,PINK,7370
MRE.TO,YAHOO/TSX_MRE_TO,Monarch Resources Ltd,Metal Fabricating,TSX,3400
MRES,GOOG/PINK_MRES,M45 Mining Resources Inc,Metals & Mining (Div.),PINK,1000
MRFD,GOOG/PINK_MRFD,Morgan's Foods,Restaurant,PINK,5812
MRGE,GOOG/NASDAQ_MRGE,Merge Healthcare Incorporated.,Healthcare Info Systems,NASDAQ,7375
MRGN,GOOG/PINK_MRGN,Mergence Corporation,Computer Software/Svcs,PINK,3579
MRGO,GOOG/PINK_MRGO,Margo Caribe Inc.,Industrial Services,PINK,7300
MRH,GOOG/NYSE_MRH,Montepeiler Re Holdings Ltd,Insurance (Prop/Cas.),NYSE,
MRHD,GOOG/PINK_MRHD,Merilus Inc,Computer Software/Svcs,PINK,3579
MRINA,GOOG/PINK_MRINA,McRae Ind Inc,Diversified Co.,PINK,9913
MRK,GOOG/NYSE_MRK,Merck & Co.,Drug,NYSE,2834
MRLN,GOOG/NASDAQ_MRLN,Marlin Business Services,Retail (Special Lines),NASDAQ,5600
MRNA,GOOG/PINK_MRNA,MDRNA Inc,Medical Services,PINK,8000
MRO,GOOG/NYSE_MRO,USX-Marathon Group,Petroleum (Integrated),NYSE,2900
MRPI,GOOG/PINK_MRPI,Mera Pharmaceuticals Inc,Biotechnology,PINK,
